current_video_id,file_name,analysis_status,old_structure_formula_match,new_structure_formula_candidate,formula_action,editor_usable_score,live_screening_transfer_score,opening_value,middle_delivery_value,ending_value,action_visual_evidence,expression_or_emotion_evidence,subtitle_or_text_evidence,speech_action_sync,missing_part,recommended_editor_action,stage1_priority,manual_review_items,risk_notes,evidence_summary
cfv_0121,疼痛不舒服的这个动作帮你改变.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,3,盆底高张疼痛；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,可二次加工,A,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险；效果承诺风险,元数据：31.068s，1080x1920，30.000fps，audio=true；标题锚点：盆底高张疼痛/待视觉复核/单动作循环演示
cfv_0122,盆底肌没有感觉就练这个动作6.5（2）.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,3,3,盆底松弛无力；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺视觉结构证据,只作灵感,A,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险,元数据：27.376s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/待视觉复核/单动作循环演示
cfv_0123,盆底高张多练这个动作.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,3,3,盆底松弛无力；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺视觉结构证据,只作灵感,A,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险,元数据：49.644s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/待视觉复核/单动作循环演示
cfv_0124,盆盆底松C一个小球让你紧致.mp4,pending_visual_review,人群点名 + 痛点放大 + 单动作演示 + 坚持建议,痛点/人群点名 + 工具辅助动作 + 坚持建议,merge,3,3,盆底松弛无力；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,无明显缺失但需视觉人审,可二次加工,A,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险；单一方法过度承诺,元数据：26.053s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/盆底紧致/八爪鱼/抓握力/工具辅助动作
cfv_0125,盆盆底松松的一个小球帮你改变.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 工具辅助动作 + 低压行动,rename,3,3,盆底松弛无力；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,可二次加工,A,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险；效果承诺风险；单一方法过度承诺,元数据：41.355s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/待视觉复核/工具辅助动作
cfv_0126,腹横肌.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,3,1,待视觉复核；基于标题/路径语义，待关键帧确认,图解/解剖辅助说明；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,图解/解剖辅助说明；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺开头人群/痛点；缺视觉结构证据,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：15.000s，720x1280，30.000fps，audio=true；标题锚点：待视觉复核/待视觉复核/图解/解剖辅助说明
cfv_0127,蝴蝶开合式让你收盆底提耻骨6.3（3）.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,3,3,盆底松弛无力；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺视觉结构证据,只作灵感,A,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险,元数据：31.486s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/待视觉复核/工具辅助动作
cfv_0128,跑跳漏水尴尬一个小球告别困扰.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 工具辅助动作 + 低压行动,rename,3,1,漏尿漏水尴尬；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险；效果承诺风险；单一方法过度承诺,元数据：25.472s，1080x1920，30.000fps，audio=true；标题锚点：漏尿漏水尴尬/漏尿漏水改善/工具辅助动作
cfv_0129,跑跳漏水尴尬一个小球告别尴尬.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 工具辅助动作 + 低压行动,rename,3,1,漏尿漏水尴尬；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险；效果承诺风险；单一方法过度承诺,元数据：25.472s，1080x1920，30.000fps，audio=true；标题锚点：漏尿漏水尴尬/漏尿漏水改善/工具辅助动作
cfv_0130,跑跳漏水尴尬就练这几个动作6.16.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,3,3,漏尿漏水尴尬；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺视觉结构证据,只作灵感,A,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险,元数据：24.474s，1080x1920，30.000fps，audio=true；标题锚点：漏尿漏水尴尬/待视觉复核/单动作循环演示
cfv_0131,1.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,1,1,待视觉复核；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺开头人群/痛点；缺动作证据；缺视觉结构证据,只作灵感,C,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：27.121s，1080x1920，30.000fps，audio=true；标题锚点：待视觉复核/待视觉复核/待视觉复核
cfv_0132,2.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,1,1,待视觉复核；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺开头人群/痛点；缺动作证据；缺视觉结构证据,只作灵感,C,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：12.121s，1080x1920，30.000fps，audio=true；标题锚点：待视觉复核/待视觉复核/待视觉复核
cfv_0133,3.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,1,1,待视觉复核；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺开头人群/痛点；缺动作证据；缺视觉结构证据,只作灵感,C,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：23.614s，1080x1920，30.000fps，audio=true；标题锚点：待视觉复核/待视觉复核/待视觉复核
cfv_0134,3c1f730c6718638e03e080ee7f2bb1c4.mp4,pending_visual_review,人群点名 + 低门槛动作 + 坚持建议,人群/年龄点名 + 动作证据待视觉复核 + 坚持建议,split,1,1,待视觉复核；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺动作证据,不建议当前阶段使用,C,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：40.358s，720x1280，30.006fps，audio=true；标题锚点：待视觉复核/待视觉复核/待视觉复核
cfv_0135,4.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,1,1,待视觉复核；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺开头人群/痛点；缺动作证据；缺视觉结构证据,只作灵感,C,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：38.313s，1080x1920，30.000fps，audio=true；标题锚点：待视觉复核/待视觉复核/待视觉复核
cfv_0136,5.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,1,1,待视觉复核；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺开头人群/痛点；缺动作证据；缺视觉结构证据,只作灵感,C,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：20.642s，1080x1920，30.000fps，audio=true；标题锚点：待视觉复核/待视觉复核/待视觉复核
cfv_0137,下腹部坠胀这一式帮你搞定6.5（3）.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,1,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险；单一方法过度承诺,元数据：36.223s，1080x1920，30.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/待视觉复核/单动作循环演示
cfv_0138,产后三个动作告别妈妈臀（复制.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,1,臀凹陷/妈妈臀/扁平臀；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险,元数据：10.936s，1080x1920，30.000fps，audio=true；标题锚点：臀凹陷/妈妈臀/扁平臀/待视觉复核/单动作循环演示
cfv_0139,只需一个瑜伽小球告别跑跳（复制.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 工具辅助动作 + 低压行动,rename,3,1,漏尿漏水尴尬；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险；单一方法过度承诺,元数据：20.433s，1080x1920，30.000fps，audio=true；标题锚点：漏尿漏水尴尬/待视觉复核/工具辅助动作
cfv_0140,只需一个瑜伽小球让你告别妈妈臀（复制.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 工具辅助动作 + 低压行动,rename,3,1,臀凹陷/妈妈臀/扁平臀；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险；单一方法过度承诺,元数据：12.237s，1080x1920，30.000fps，audio=true；标题锚点：臀凹陷/妈妈臀/扁平臀/待视觉复核/工具辅助动作
cfv_0141,只需一个瑜伽球告别盆盆松（复制.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 工具辅助动作 + 低压行动,rename,3,1,盆底松弛无力；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险；单一方法过度承诺,元数据：9.404s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/待视觉复核/工具辅助动作
cfv_0142,只需一个瑜伽球练出紧致的盆底肌（复制.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 工具辅助动作 + 低压行动,rename,3,1,盆底松弛无力；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险；单一方法过度承诺,元数据：13.189s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/盆底紧致/八爪鱼/抓握力/工具辅助动作
cfv_0143,只需一个瑜伽球臀翘了小肚子不见了（复制.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 工具辅助动作 + 低压行动,rename,3,1,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险；单一方法过度承诺,元数据：9.752s，1080x1920，30.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/臀翘/臀饱满/蜜桃臀/工具辅助动作
cfv_0144,钻石式臀桥告别产后妈妈臀.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 工具辅助动作 + 低压行动,rename,3,1,臀凹陷/妈妈臀/扁平臀；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险,元数据：57.074s，1080x1920，30.000fps，audio=true；标题锚点：臀凹陷/妈妈臀/扁平臀/待视觉复核/工具辅助动作
cfv_0145,青蛙趴变式改善骨盆前倾.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 图解/解剖辅助说明 + 低压行动,rename,3,3,假胯宽/骨盆外翻/体态问题；基于标题/路径语义，待关键帧确认,图解/解剖辅助说明；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,图解/解剖辅助说明；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,可二次加工,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险,元数据：10.008s，1080x1920，30.000fps，audio=true；标题锚点：假胯宽/骨盆外翻/体态问题/待视觉复核/图解/解剖辅助说明
cfv_0146,高段位的女性都在练习八爪鱼.mp4,pending_visual_review,人群点名 + 低门槛动作 + 坚持建议,人群/年龄点名 + 单动作循环演示 + 坚持建议,split,3,3,盆底松弛无力；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,无明显缺失但需视觉人审,可二次加工,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：13.282s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/盆底紧致/八爪鱼/抓握力/单动作循环演示
cfv_0147,高段位的女性都在练习盆底肌.mp4,pending_visual_review,人群点名 + 低门槛动作 + 坚持建议,人群/年龄点名 + 单动作循环演示 + 坚持建议,split,3,3,盆底松弛无力；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,无明显缺失但需视觉人审,可二次加工,A,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险,元数据：15.743s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/好状态/抗衰体态/单动作循环演示
cfv_0148,高段位的女性都在练八爪鱼6.16.mp4,pending_visual_review,人群点名 + 低门槛动作 + 坚持建议,人群/年龄点名 + 动作证据待视觉复核 + 坚持建议,split,3,3,盆底松弛无力；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺动作证据,可二次加工,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：21.501s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/盆底紧致/八爪鱼/抓握力/待视觉复核
cfv_0149,高段位的女性都开始练盆底肌6.10.mp4,pending_visual_review,人群点名 + 低门槛动作 + 坚持建议,人群/年龄点名 + 图解/解剖辅助说明 + 坚持建议,split,3,3,盆底松弛无力；基于标题/路径语义，待关键帧确认,图解/解剖辅助说明；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,图解/解剖辅助说明；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,无明显缺失但需视觉人审,可二次加工,A,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险,元数据：11.169s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/好状态/抗衰体态/图解/解剖辅助说明
cfv_0150,高段位的女性都想拥有蜜桃臀.mp4,pending_visual_review,人群点名 + 低门槛动作 + 坚持建议,人群/年龄点名 + 动作证据待视觉复核 + 坚持建议,split,3,3,臀凹陷/妈妈臀/扁平臀；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺动作证据,可二次加工,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：18.738s，1080x1920，30.000fps，audio=true；标题锚点：臀凹陷/妈妈臀/扁平臀/臀翘/臀饱满/蜜桃臀/待视觉复核
cfv_0151,悬垂腹大肚子躺着就能变小.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,3,3,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺动作证据；缺视觉结构证据,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：32.136s，1080x1920，60.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/小腹平/肚子平/待视觉复核
