trace_id,source_file_id,source_path,copied_or_extracted_path,action_id,problem_id,bridge_id,evidence_type,evidence_summary,review_gate
TRACE0233,SRC06172,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1000_1099_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06172_0528f0d952_lessons_1000_1099_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0234,SRC06172,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1000_1099_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06172_0528f0d952_lessons_1000_1099_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0235,SRC06173,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1100_1199_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06173_723d459270_lessons_1100_1199_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0236,SRC06173,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1100_1199_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06173_723d459270_lessons_1100_1199_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0237,SRC06173,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1100_1199_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06173_723d459270_lessons_1100_1199_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0238,SRC06173,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1100_1199_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06173_723d459270_lessons_1100_1199_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0239,SRC06174,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1200_1299_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06174_4a48e7bf9d_lessons_1200_1299_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0240,SRC06174,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1200_1299_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06174_4a48e7bf9d_lessons_1200_1299_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0241,SRC06174,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1200_1299_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06174_4a48e7bf9d_lessons_1200_1299_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0242,SRC06174,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1200_1299_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06174_4a48e7bf9d_lessons_1200_1299_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0243,SRC06175,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1300_1399_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06175_ef2f6c4b0a_lessons_1300_1399_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0244,SRC06175,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1300_1399_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06175_ef2f6c4b0a_lessons_1300_1399_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0245,SRC06175,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1300_1399_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06175_ef2f6c4b0a_lessons_1300_1399_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0246,SRC06175,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1300_1399_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06175_ef2f6c4b0a_lessons_1300_1399_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0247,SRC06176,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1400_1499_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06176_30e96afc69_lessons_1400_1499_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0248,SRC06176,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1400_1499_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06176_30e96afc69_lessons_1400_1499_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0249,SRC06176,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1400_1499_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06176_30e96afc69_lessons_1400_1499_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0250,SRC06176,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1400_1499_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06176_30e96afc69_lessons_1400_1499_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0251,SRC06177,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1500_1599_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06177_a4289cc0e7_lessons_1500_1599_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0252,SRC06177,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1500_1599_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06177_a4289cc0e7_lessons_1500_1599_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0253,SRC06177,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1500_1599_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06177_a4289cc0e7_lessons_1500_1599_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0254,SRC06177,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1500_1599_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06177_a4289cc0e7_lessons_1500_1599_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0255,SRC06178,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1600_1699_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06178_959d5cbdea_lessons_1600_1699_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0256,SRC06178,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1600_1699_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06178_959d5cbdea_lessons_1600_1699_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0257,SRC06178,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1600_1699_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06178_959d5cbdea_lessons_1600_1699_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0258,SRC06178,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1600_1699_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06178_959d5cbdea_lessons_1600_1699_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0259,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,,pelvic_floor_training,,extract_rows,训练类文本命中，可作为动作候选筛选入口。,professional_review_required; health_claim_review_required
TRACE0260,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,,breathing_coordination,,extract_rows,口令/节奏辅助字段，不能替代动作证据。,professional_review_required
TRACE0261,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,,relationship_desire_problem,,extract_rows,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],medium_sensitive_relationship; customer_review_if_business_claim
TRACE0262,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,,posture_selection_problem,,extract_rows,围绕姿势选择、适配、怎么做的敏感课程文本候选。,high_sensitive_intimate_instruction; compliance_review_required
TRACE0263,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,,body_matching_problem,,extract_rows,身体差异、适配、结构匹配类表达。,high_sensitive_body_claim; professional_review_required
TRACE0264,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,,breath_pelvic_floor_control_problem,,extract_rows,[已脱敏_仅保留高层词族:pelvic_floor_or_private_health_risk; 原文细节未复制; review_gate=professional_review_required],high_health_action_professional; health_claim_review_required
TRACE0265,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,,discomfort_symptom_problem,,extract_rows,不舒服、干燥、异味、漏尿、疼痛等症状或健康风险类文本。,critical_health_claim_review_required; professional_review_required
TRACE0266,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,,product_or_care_usage_problem,,extract_rows,精油、护理产品、工具辅助等产品或护理使用文本。,critical_product_effect_review_required; customer_review_required
TRACE0267,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,,body_position_technique_sensitive,,extract_rows,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],compliance_review_required; customer_review_required; professional_review_required
TRACE0268,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,,touch_or_tool_method_sensitive,,extract_rows,工具或触碰类主题，只作为风险和主题标签。,compliance_review_required; customer_review_required; professional_review_required
TRACE0269,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,,relationship_communication,,extract_rows,问题、原因、方法边界类文本候选。,customer_review_if_business_claim; compliance_review_if_sensitive
TRACE0270,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,,course_offer_or_business,,extract_rows,课程、助理、转化相关词，必须客户确认。,customer_review_required; business_fact_review_required
TRACE0271,SRC13403,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/08_关键词术语表_terms_glossary.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13403_ee5a6a8d0a_08_关键词术语表_terms_glossary_extract.csv,,live_interaction_noise_problem,,extract_rows,半句问题、ASR 错别字、时间码碎片或证据不足的文本候选。,low_evidence_extraction_noise; needs_human_review
TRACE0272,SRC13404,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/09_问题_答案_异议_回应_QA_objection_response_bank.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13404_2232435fd0_09_问题_答案_异议_回应_QA_objection_response_bank_extract.csv,,relationship_desire_problem,,extract_rows,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],medium_sensitive_relationship; customer_review_if_business_claim
TRACE0273,SRC13404,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/09_问题_答案_异议_回应_QA_objection_response_bank.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13404_2232435fd0_09_问题_答案_异议_回应_QA_objection_response_bank_extract.csv,,posture_selection_problem,,extract_rows,围绕姿势选择、适配、怎么做的敏感课程文本候选。,high_sensitive_intimate_instruction; compliance_review_required
TRACE0274,SRC13404,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/09_问题_答案_异议_回应_QA_objection_response_bank.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13404_2232435fd0_09_问题_答案_异议_回应_QA_objection_response_bank_extract.csv,,relationship_communication,,extract_rows,问题、原因、方法边界类文本候选。,customer_review_if_business_claim; compliance_review_if_sensitive
TRACE0275,SRC13404,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/09_问题_答案_异议_回应_QA_objection_response_bank.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13404_2232435fd0_09_问题_答案_异议_回应_QA_objection_response_bank_extract.csv,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0276,SRC13404,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/09_问题_答案_异议_回应_QA_objection_response_bank.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13404_2232435fd0_09_问题_答案_异议_回应_QA_objection_response_bank_extract.csv,,live_interaction_noise_problem,,extract_rows,半句问题、ASR 错别字、时间码碎片或证据不足的文本候选。,low_evidence_extraction_noise; needs_human_review
TRACE0277,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,,pelvic_floor_training,,extract_rows,训练类文本命中，可作为动作候选筛选入口。,professional_review_required; health_claim_review_required
TRACE0278,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,,breathing_coordination,,extract_rows,口令/节奏辅助字段，不能替代动作证据。,professional_review_required
TRACE0279,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,,relationship_desire_problem,,extract_rows,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],medium_sensitive_relationship; customer_review_if_business_claim
TRACE0280,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,,posture_selection_problem,,extract_rows,围绕姿势选择、适配、怎么做的敏感课程文本候选。,high_sensitive_intimate_instruction; compliance_review_required
TRACE0281,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,,body_matching_problem,,extract_rows,身体差异、适配、结构匹配类表达。,high_sensitive_body_claim; professional_review_required
TRACE0282,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,,breath_pelvic_floor_control_problem,,extract_rows,[已脱敏_仅保留高层词族:pelvic_floor_or_private_health_risk; 原文细节未复制; review_gate=professional_review_required],high_health_action_professional; health_claim_review_required
TRACE0283,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,,discomfort_symptom_problem,,extract_rows,不舒服、干燥、异味、漏尿、疼痛等症状或健康风险类文本。,critical_health_claim_review_required; professional_review_required
TRACE0284,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,,product_or_care_usage_problem,,extract_rows,精油、护理产品、工具辅助等产品或护理使用文本。,critical_product_effect_review_required; customer_review_required
TRACE0285,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,,body_position_technique_sensitive,,extract_rows,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],compliance_review_required; customer_review_required; professional_review_required
TRACE0286,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,,touch_or_tool_method_sensitive,,extract_rows,工具或触碰类主题，只作为风险和主题标签。,compliance_review_required; customer_review_required; professional_review_required
TRACE0287,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,,relationship_communication,,extract_rows,问题、原因、方法边界类文本候选。,customer_review_if_business_claim; compliance_review_if_sensitive
TRACE0288,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,,course_offer_or_business,,extract_rows,课程、助理、转化相关词，必须客户确认。,customer_review_required; business_fact_review_required
TRACE0289,SRC13454,课程逐字稿解析工作区_所有课程_20260630_170152/课程逐字稿解析交付包_course_transcript_analysis_pack/data/knowledge_points.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC13454_3656d9da21_knowledge_points_extract.csv,,live_interaction_noise_problem,,extract_rows,半句问题、ASR 错别字、时间码碎片或证据不足的文本候选。,low_evidence_extraction_noise; needs_human_review
