pair_group_id,recording_id,talk_segment_id,talk_start_time,talk_end_time,talk_function,talk_summary,action_segment_id,action_start_time,action_end_time,normalized_action_id,action_function,target_problem,pair_relation,gap_seconds,why_pair,editor_sequence_advice,stage1_priority,review_status
pair_0163,rec_004,live_cand_0163,00:12:00.000,00:14:00.000,异议,机器转写高层摘要：口播功能=异议；主题=盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释 / 情绪/关系表达；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 637。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0163,00:12:00.000,00:14:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0164,rec_004,live_cand_0164,00:14:00.000,00:16:00.000,方法,机器转写高层摘要：口播功能=方法；主题=胸部/呼吸练习 / 问题问答/原因解释 / 情绪/关系表达 / 动作/问题关键词命中；结构倾向=问题问答 + 原因解释 + 方法边界；动作词族命中；转写字符数约 566。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0164,00:14:00.000,00:16:00.000,course_relationship_problem_reference,演示,relationship_communication,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0165,rec_004,live_cand_0165,00:16:00.000,00:18:00.000,异议,机器转写高层摘要：口播功能=异议；主题=问题问答/原因解释 / 情绪/关系表达 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 556。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0165,00:16:00.000,00:18:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0166,rec_004,live_cand_0166,00:18:00.000,00:20:00.000,异议,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 问题问答/原因解释 / 情绪/关系表达；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 606。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0166,00:18:00.000,00:20:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0167,rec_004,live_cand_0167,00:20:00.000,00:22:00.000,异议,机器转写高层摘要：口播功能=异议；主题=胸部/呼吸练习 / 问题问答/原因解释 / 情绪/关系表达 / 动作/问题关键词命中；结构倾向=问题问答 + 原因解释 + 方法边界；动作词族命中；转写字符数约 568。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0167,00:20:00.000,00:22:00.000,course_relationship_problem_reference,证据,relationship_communication,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0168,rec_004,live_cand_0168,00:22:00.000,00:24:00.000,异议,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 486。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0168,00:22:00.000,00:24:00.000,presenter_step_count_or_page_turn,纠错,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0169,rec_004,live_cand_0169,00:24:00.000,00:26:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 398。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0169,00:24:00.000,00:26:00.000,course_breathing_coordination_reference,证据,breathing_coordination,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0170,rec_004,live_cand_0170,00:26:00.000,00:28:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 108。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0170,00:26:00.000,00:28:00.000,course_breathing_coordination_reference,证据,breathing_coordination,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0171,rec_004,live_cand_0171,00:28:00.000,00:30:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 544。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0171,00:28:00.000,00:30:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0172,rec_004,live_cand_0172,00:30:00.000,00:32:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 177。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0172,00:30:00.000,00:32:00.000,course_breathing_coordination_reference,工具展示,breathing_coordination,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0173,rec_004,live_cand_0173,00:32:00.000,00:34:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 504。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0173,00:32:00.000,00:34:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0174,rec_004,live_cand_0174,00:34:00.000,00:36:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 误区纠错/风险提醒；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 250。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0174,00:34:00.000,00:36:00.000,course_breathing_coordination_reference,跟练,breathing_coordination,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0175,rec_004,live_cand_0175,00:36:00.000,00:38:00.000,方法,机器转写高层摘要：口播功能=方法；主题=胸部/呼吸练习 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 258。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0175,00:36:00.000,00:38:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0176,rec_004,live_cand_0176,00:38:00.000,00:40:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 胸部/呼吸练习 / 误区纠错/风险提醒；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 573。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0176,00:38:00.000,00:40:00.000,course_pelvic_floor_training_reference,工具展示,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0177,rec_004,live_cand_0177,00:40:00.000,00:42:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 工具/道具演示 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 376。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0177,00:40:00.000,00:42:00.000,presenter_step_count_or_page_turn,工具展示,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0178,rec_004,live_cand_0178,00:42:00.000,00:44:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 291。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0178,00:42:00.000,00:44:00.000,course_breathing_coordination_reference,证据,breathing_coordination,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0179,rec_004,live_cand_0179,00:44:00.000,00:46:00.000,口播定位,机器转写高层摘要：口播功能=口播定位；主题=动作/问题关键词命中；结构倾向=问题问答 + 原因解释 + 方法边界；动作词族命中；转写字符数约 78。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0179,00:44:00.000,00:46:00.000,course_body_position_technique_reference,演示,body_position_technique_sensitive,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,C,pending_manual_audio_visual_review
pair_0180,rec_004,live_cand_0180,00:46:00.000,00:48:00.000,方法,机器转写高层摘要：口播功能=方法；主题=盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 474。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0180,00:46:00.000,00:48:00.000,presenter_step_count_or_page_turn,纠错,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0181,rec_004,live_cand_0181,00:48:00.000,00:50:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 情绪/关系表达；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 307。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0181,00:48:00.000,00:50:00.000,course_breathing_coordination_reference,演示,breathing_coordination,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0182,rec_004,live_cand_0182,00:50:00.000,00:52:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 131。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0182,00:50:00.000,00:52:00.000,course_breathing_coordination_reference,证据,breathing_coordination,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0183,rec_004,live_cand_0183,00:52:00.000,00:54:00.000,痛点,机器转写高层摘要：口播功能=痛点；主题=动作口令/跟练 / 盆底/产后训练；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 109。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0183,00:52:00.000,00:54:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0184,rec_004,live_cand_0184,00:56:00.000,00:58:00.000,方法,机器转写高层摘要：口播功能=方法；主题=胸部/呼吸练习 / 问题问答/原因解释 / 动作/问题关键词命中；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 351。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0184,00:56:00.000,00:58:00.000,presenter_screen_point_or_highlight,跟练,courseware_attention,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0185,rec_004,live_cand_0185,00:58:00.000,01:00:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 242。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0185,00:58:00.000,01:00:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0186,rec_004,live_cand_0186,01:00:00.000,01:02:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 154。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0186,01:00:00.000,01:02:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0187,rec_004,live_cand_0187,01:02:00.000,01:04:00.000,异议,机器转写高层摘要：口播功能=异议；主题=问题问答/原因解释 / 情绪/关系表达 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 443。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0187,01:02:00.000,01:04:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0188,rec_004,live_cand_0188,01:04:00.000,01:06:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 260。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0188,01:04:00.000,01:06:00.000,presenter_emphasis_warning_pause,演示,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0189,rec_004,live_cand_0189,01:06:00.000,01:08:00.000,风险,机器转写高层摘要：口播功能=风险；主题=胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 310。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0189,01:06:00.000,01:08:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0190,rec_004,live_cand_0190,01:08:00.000,01:10:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 胸部/呼吸练习；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 266。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0190,01:08:00.000,01:10:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0191,rec_004,live_cand_0191,01:10:00.000,01:12:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 350。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0191,01:10:00.000,01:12:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0192,rec_004,live_cand_0192,01:12:00.000,01:14:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 510。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0192,01:12:00.000,01:14:00.000,presenter_emphasis_warning_pause,证据,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0193,rec_004,live_cand_0193,01:14:00.000,01:16:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 325。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0193,01:14:00.000,01:16:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0194,rec_004,live_cand_0194,01:16:00.000,01:18:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 242。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0194,01:16:00.000,01:18:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0195,rec_004,live_cand_0195,01:18:00.000,01:20:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 336。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0195,01:18:00.000,01:20:00.000,course_pelvic_floor_training_reference,证据,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0196,rec_004,live_cand_0196,01:20:00.000,01:22:00.000,异议,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 456。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0196,01:20:00.000,01:22:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0197,rec_004,live_cand_0197,01:22:00.000,01:24:00.000,异议,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 课程/商品/业务信息；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 485。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0197,01:22:00.000,01:24:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,C,pending_manual_audio_visual_review
pair_0198,rec_004,live_cand_0198,01:24:00.000,01:26:00.000,异议,机器转写高层摘要：口播功能=异议；主题=胸部/呼吸练习 / 误区纠错/风险提醒 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 634。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0198,01:24:00.000,01:26:00.000,presenter_step_count_or_page_turn,纠错,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0199,rec_004,live_cand_0199,01:26:00.000,01:28:00.000,风险,机器转写高层摘要：口播功能=风险；主题=盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 649。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0199,01:26:00.000,01:28:00.000,presenter_step_count_or_page_turn,纠错,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0200,rec_004,live_cand_0200,01:28:00.000,01:30:00.000,异议,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 652。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0200,01:28:00.000,01:30:00.000,presenter_step_count_or_page_turn,纠错,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,C,pending_manual_audio_visual_review
pair_0201,rec_004,live_cand_0201,01:30:00.000,01:32:00.000,异议,机器转写高层摘要：口播功能=异议；主题=胸部/呼吸练习 / 问题问答/原因解释 / 课程/商品/业务信息 / 情绪/关系表达；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 646。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0201,01:30:00.000,01:32:00.000,presenter_step_count_or_page_turn,跟练,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,C,pending_manual_audio_visual_review
pair_0202,rec_004,live_cand_0202,01:32:00.000,01:34:00.000,异议,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 情绪/关系表达；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 643。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0202,01:32:00.000,01:34:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0203,rec_004,live_cand_0203,01:34:00.000,01:36:00.000,异议,机器转写高层摘要：口播功能=异议；主题=问题问答/原因解释 / 情绪/关系表达 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 655。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0203,01:34:00.000,01:36:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
