review_id,candidate_id,pair_group_id,recording_id,source_file,usable_structure_name,original_stage1_priority,talk_start_time,talk_end_time,action_start_time,action_end_time,talk_claimed_action_or_problem,talk_claimed_function,action_observed_or_labeled,action_evidence_status,same_action_check,same_problem_check,same_function_check,sequence_logic_check,topic_break_check,logic_review_result,logic_fail_reason,downgraded_stage,next_action,manual_review_items,notes
P0R001,live_cand_0004,pair_0004,rec_001,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/5月13日直播素材.MP4,误区/错误先抛 + 正确动作对比 + 原因解释,A,00:10:00.000,00:12:00.000,00:10:00.000,00:12:00.000,动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒,风险,text_labeled_action=presenter_emphasis_warning_pause; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=58; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=text_keyword_rule; keyword_count=5; previous_status=screening_candidate_pending_manual_review_score_9
P0R089,live_cand_0182,pair_0182,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,工具/动作演示 + 发力口令 + 低压跟练收束,A,00:50:00.000,00:52:00.000,00:50:00.000,00:52:00.000,动作口令/跟练 / 盆底/产后训练 / 问题问答/原因解释,方法,text_labeled_action=course_breathing_coordination_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=25; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R090,live_cand_0183,pair_0183,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,00:52:00.000,00:54:00.000,00:52:00.000,00:54:00.000,动作口令/跟练 / 盆底/产后训练,痛点,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=12; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=1; previous_status=screening_candidate_pending_manual_review_score_9
P0R091,live_cand_0184,pair_0184,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,工具/动作演示 + 发力口令 + 低压跟练收束,A,00:56:00.000,00:58:00.000,00:56:00.000,00:58:00.000,胸部/呼吸练习 / 问题问答/原因解释 / 动作/问题关键词命中,方法,text_labeled_action=presenter_screen_point_or_highlight; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=41; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=1; previous_status=screening_candidate_pending_manual_review_score_9
P0R092,live_cand_0185,pair_0185,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,00:58:00.000,01:00:00.000,00:58:00.000,01:00:00.000,动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习,方法,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=32; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=3; previous_status=screening_candidate_pending_manual_review_score_9
P0R093,live_cand_0186,pair_0186,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,01:00:00.000,01:02:00.000,01:00:00.000,01:02:00.000,动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释,风险,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=23; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R094,live_cand_0188,pair_0188,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,误区/错误先抛 + 正确动作对比 + 原因解释,A,01:04:00.000,01:06:00.000,01:04:00.000,01:06:00.000,动作口令/跟练 / 盆底/产后训练 / 问题问答/原因解释 / 误区纠错/风险提醒,风险,text_labeled_action=presenter_emphasis_warning_pause; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=37; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=text_keyword_rule; keyword_count=3; previous_status=screening_candidate_pending_manual_review_score_11
P0R095,live_cand_0189,pair_0189,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,01:06:00.000,01:08:00.000,01:06:00.000,01:08:00.000,胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒 / 动作/问题关键词命中,风险,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=42; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R096,live_cand_0190,pair_0190,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,01:08:00.000,01:10:00.000,01:08:00.000,01:10:00.000,动作口令/跟练 / 胸部/呼吸练习,方法,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=37; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=1; previous_status=screening_candidate_pending_manual_review_score_9
P0R097,live_cand_0191,pair_0191,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,01:10:00.000,01:12:00.000,01:10:00.000,01:12:00.000,动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释,方法,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=32; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=1; previous_status=screening_candidate_pending_manual_review_score_9
P0R098,live_cand_0192,pair_0192,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,误区/错误先抛 + 正确动作对比 + 原因解释,A,01:12:00.000,01:14:00.000,01:12:00.000,01:14:00.000,动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒,风险,text_labeled_action=presenter_emphasis_warning_pause; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=53; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=text_keyword_rule; keyword_count=3; previous_status=screening_candidate_pending_manual_review_score_11
P0R099,live_cand_0193,pair_0193,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,01:14:00.000,01:16:00.000,01:14:00.000,01:16:00.000,动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释,方法,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=41; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=1; previous_status=screening_candidate_pending_manual_review_score_9
P0R100,live_cand_0194,pair_0194,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,01:16:00.000,01:18:00.000,01:16:00.000,01:18:00.000,动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释,方法,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=33; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=1; previous_status=screening_candidate_pending_manual_review_score_9
P0R101,live_cand_0207,pair_0207,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,01:42:00.000,01:44:00.000,01:42:00.000,01:44:00.000,问题问答/原因解释 / 误区纠错/风险提醒 / 情绪/关系表达 / 动作/问题关键词命中,风险,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=52; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R102,live_cand_0209,pair_0209,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,误区/错误先抛 + 正确动作对比 + 原因解释,A,01:46:00.000,01:48:00.000,01:46:00.000,01:48:00.000,问题问答/原因解释 / 误区纠错/风险提醒 / 情绪/关系表达 / 动作/问题关键词命中,风险,text_labeled_action=course_relationship_problem_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=62; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=text_keyword_rule; keyword_count=5; previous_status=screening_candidate_pending_manual_review_score_11
