video_id,source_category,file_name,content_archetype,route_decision,opening_type,opening_summary,problem_phrase_time,first_action_frame_time,problem_action_bridge_seconds,action_method_summary,action_cycle_integrity,tts_action_alignment,subtitle_evidence,visual_evidence_timecodes,middle_delivery_type,ending_type,native_completeness_score,repackaging_value_score,teachability_score,positive_pattern_match,negative_pattern_match,needs_adjacent_merge,need_merge_previous,need_merge_next,candidate_status,business_risk,health_action_risk,manual_review_items,confidence,analysis_status
fv_0082,ai_needed_final_video,只需一个小球练出紧致的盆底肌.mp4,single_action_tts_teaching,positive_reference_only,人群点名,00:00:00.000：坐姿持球，主标题+副标题字幕同步出现；00:00:01.000：延续标题画面，无动作变化，属开场定格,00:00:00.000,00:00:06.980,6.98,动作演示；口令字幕；关键要点提示,complete_or_key_cycle_visible_visual_only,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终为单人室内演示；字幕重复‘只需一个小球 练出紧致的盆底肌’；左侧竖排小字‘传播女性正能量 拒绝低俗’；动作序列：坐姿持球→躺姿取球→骨盆上提收紧→单腿前伸→双膝屈抬夹球→维持→放松；每步配黄底黑字口令（如‘瑜伽球拿出来’‘盆底肌先保持收紧’）,00:00:00.000；00:00:01.000；00:00:06.980；00:00:12.409；00:00:18.613；00:00:24.817；00:00:31.022；00:00:38.427,动作演示；口令字幕；关键要点提示,动作完成；结果重申,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺（‘练出紧致’）需注意医学边界,health_action_risk_pending_professional_review,‘练出紧致的盆底肌’是否构成效果过度承诺；竖排小字‘拒绝低俗’是否与内容强相关需合规复核,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0083,ai_needed_final_video,只需一个小球腰细了臀部翘了.mp4,single_action_tts_teaching,positive_reference_only,结果可视化,00:00:00.000：主画面坐姿持球，大字幕‘只需一个小球 腰细了臀部翘了’；00:00:01.000：叠加多行字幕‘高段位女性都在练盆底…40+女性都去练’，完成结果+人群双重前置,00:00:00.000,00:00:02.278,2.278,单动作循环演示；字幕强化；对比图示（前后体态小图）,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面主体为女性坐瑜伽球演示固定姿势；全程字幕重复‘腰细了臀翘了’‘核心肌群有力量’‘40+女性都去练’；左下角持续显示三组对比图（腰腹/臀部前后形态）；无换景、无器械更换、无步骤拆解；动作幅度极小，属静态维持型演示,00:00:00.000；00:00:01.000；00:00:02.278；00:00:04.050；00:00:06.074；00:00:08.099；00:00:10.124；00:00:12.305,单动作循环演示；字幕强化；对比图示（前后体态小图）,轻行动指令（‘都去练’）,5,5,3,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（腰细/臀翘）；未说明个体差异与训练周期,pending_user_review,左下角三组体态对比图是否为同一人实拍；‘腰细了臀部翘了’是否构成医疗效果暗示；‘40+女性都去练’是否构成不当群体归因,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0084,ai_needed_final_video,只需一个小球让盆底肌越练越紧.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000（标题字幕+坐姿持球画面）与00:00:01.000（手持球+口播起始）构成结果前置+动作引导,00:00:00.000,00:00:06.892,6.892,动作演示；口令指令；量化次数（50次）；方位提示（上下左右）,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终为同一女性在室内坐姿使用粉色小球进行盆底肌训练；字幕重复‘只需一个小球 让盆底肌越练越紧’；动作依次为：坐地夹球→坐椅持球→坐椅夹球→上下移动→左右移动→50次计数→鼓励语；无器械切换、无多人出镜、无解剖图示,00:00:00.000；00:00:01.000；00:00:06.892；00:00:12.252；00:00:18.379；00:00:24.505；00:00:30.631；00:00:37.939,动作演示；口令指令；量化次数（50次）；方位提示（上下左右）,轻行动号召；结果重申,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（‘越练越紧’未限定周期/个体差异）；未明确医学禁忌人群,health_action_risk_pending_professional_review,字幕‘越练越紧’是否构成效果过度承诺；‘能够牢牢的’是否暗示性功能改善需合规审查,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0085,ai_needed_final_video,只需一个小球跑跳尴尬没有了.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000：坐姿抱球，字幕‘只需一个小球 跑跳尴尬没有了’；00:00:01.000：起始动作演示，字幕‘如果你能每天这样’,00:00:00.000,00:00:03.979,3.979,动作演示；字幕口令；重复计数强化,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面为同一女性在室内地毯/椅上进行坐姿小球夹持训练；共8帧，含正/背/侧视角；字幕依次呈现痛点→动作指令→部位关联→结果承诺；无器械切换，动作连贯递进；最后一帧叠加卡通插图强调‘尴尬消失’,00:00:00.000；00:00:01.000；00:00:03.979；00:00:07.074；00:00:10.610；00:00:14.147；00:00:17.684；00:00:21.755,动作演示；字幕口令；重复计数强化,问题归因+轻量化收束,5,4,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺（‘没有了’）需谨慎；未说明个体差异与训练周期,health_action_risk_pending_professional_review,‘跑跳尴尬没有了’是否构成绝对化效果承诺；卡通图示是否暗示医疗效果；字幕‘盆底肌’‘小肚子’是否存在误导性归因,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0086,ai_needed_final_video,只需一个瑜伽小球就能锻炼盆底肌6.16.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000：主讲人坐姿持球，大字幕‘只需一个瑜伽小球就能锻炼盆底肌’；00:00:01.000：开始演示坐姿夹球动作，画面稳定进入教学状态,00:00:00.000,00:00:03.498,3.498,动作演示；口令引导；字幕强化；手势强调,complete_or_key_cycle_visible_visual_only,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终为单人室内坐姿训练场景；主讲人穿运动装，使用粉色瑜伽小球置于会阴处；字幕反复出现‘漏尿就练它’‘下垂就练它’‘紧致就练它’‘4指变1指练它’等短语；动作以坐姿夹球为主，配合手部指向或手势强调；无器械切换、无他人出镜、无解剖图示,00:00:00.000；00:00:01.000；00:00:03.498；00:00:06.219；00:00:09.329；00:00:12.438；00:00:15.548；00:00:19.085,动作演示；口令引导；字幕强化；手势强调,动作完成；静态收束,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,‘就能锻炼盆底肌’可能弱化医学干预必要性；未说明禁忌症；‘4指变1指’暗示量化改善存在风险,health_action_risk_pending_professional_review,‘就能锻炼盆底肌’是否构成效果过度承诺；‘4指变1指’是否暗示可量化临床改善；未标注适用人群禁忌（如产后6周内、盆腔器官脱垂III度以上）,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0087,ai_needed_final_video,只需一个瑜伽小球轻松养出好体态6.1（5）.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000（坐姿球上+字幕‘只需一个瑜伽小球 轻松养出好体态’）与00:00:01.000（背对坐椅+字幕‘你没事就这样 坐在瑜伽小球上’）构成问题引入,00:00:00.000,00:00:03.302,3.302,动作演示；图解；量化口令；对比示意,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含4组动作：坐球静坐→坐椅提臀→跪姿前后→坐球上下拍打；两处解剖图对比‘产后vs修复后盆底肌’；字幕含量化指令（100次）、结果承诺（无尴尬）、动作提示（你还前后/上下）；结尾插入卡通漏水梗图,00:00:00.000；00:00:01.000；00:00:03.302；00:00:05.870；00:00:08.805；00:00:11.740；00:00:14.675；00:00:17.994,动作演示；图解；量化口令；对比示意,趣味强化；动作完成,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,将盆底肌问题简化为‘提臀100次’可能弱化医学干预必要性；‘修复后盆底肌’图示未标注医疗依据,health_action_risk_pending_professional_review,盆底肌对比图是否具医学授权；‘修复后’表述是否误导为治疗效果；卡通漏水图是否过度简化病理,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0088,ai_needed_final_video,只需一个瑜伽小球髋灵活了臀翘了6.8.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000（正面坐姿球上+主标题字幕）、00:00:00.894（背对坐姿+‘抗衰别只盯着脸’字幕）,00:00:00.000,00:00:02.010,2.01,动作演示；生理解剖图解；修复前后对比图；收益类比,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,全程一人一球演示坐姿髋部激活动作；叠加多组解剖示意图（盆底肌、髋关节）与修复前后对比图；字幕反复强调‘只需一个瑜伽小球’‘髋灵活了臀翘了’；右下角持续标注‘非医疗保健科普 仅供参考’；结尾出现臀腰对比图集,00:00:00.000；00:00:00.894；00:00:02.010；00:00:03.574；00:00:05.361；00:00:07.148；00:00:08.935；00:00:10.819,动作演示；生理解剖图解；修复前后对比图；收益类比,效果重申；身体部位对比收束,5,4,3,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,盆底松了→等于花儿离开了土壤（隐喻过度医学化）；修复前/修复后图示易引发效果绝对化联想；非医疗保健科普 仅作参考 字样弱化但未消除健康边界风险,health_action_risk_pending_professional_review,盆底肌示意图准确性；修复前后对比图是否真实可归因于该动作；‘省下大几w科技费’字幕是否构成效果承诺违规,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0089,ai_needed_final_video,只需三个动作帮你瘦臀瘦肚子.mp4,single_action_tts_teaching,positive_reference_only,结果承诺+痛点可视化,00:00:00.000（主讲人坐姿+大字幕‘只需三个动作帮你瘦臀瘦肚子’）+ 00:00:01.000（臀部对比图+‘为了翘臀紧致’）,00:00:00.000,00:00:03.465,3.465,动作演示；图解标注；口令式字幕；前后对比图,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含主讲人演示三个地面动作（坐姿准备→桥式→静态臀桥），每动作配对比图/解剖图/文字说明；字幕强调‘瘦臀瘦肚子’‘收紧臀部’‘保持1分钟’等；无真实前后效果对比视频，仅用示意图；左侧始终有‘传播女性正能量 拒绝焦虑’水印,00:00:00.000；00:00:01.000；00:00:03.465；00:00:06.160；00:00:09.240；00:00:12.319；00:00:15.399；00:00:18.899,动作演示；图解标注；口令式字幕；前后对比图,轻行动；结果重申,5,4,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（‘只需三个动作’）；医学图示简化可能误导（如盆底肌与瘦臀直接关联）；对比图非真实前后拍摄,health_action_risk_pending_professional_review,盆底肌图示是否科学准确；‘只需三个动作’是否构成过度承诺；对比图是否为同一人/同角度拍摄,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0090,ai_needed_final_video,只需三个动作臀饱满腰背挺拔6.15.mp4,movement_correction,positive_reference_only,结果承诺,00:00:00.000（主讲人坐姿亮相+大字标题‘只需三个动作 臀饱满腰背挺拔’）,00:00:00.000,00:00:02.947,2.947,动作演示、量化口令、对比图解、坐姿/仰卧/跪姿分场景执行,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含三组动作：1）仰卧臀桥类（提臀/保持）；2）跪姿脊柱流动；3）坐椅骨盆滚动。每动作配黄底白字指令（如‘静态臀翘保持1分钟’‘前后滚动100次’），左上角持续标注‘非医疗保健科普 仅供参考’，结尾出现盆底肌解剖对比图。无口播文字转录，仅字幕与动作同步。,00:00:00.000；00:00:01.000；00:00:02.947；00:00:05.238；00:00:07.858；00:00:10.477；00:00:13.096；00:00:16.020,动作演示、量化口令、对比图解、坐姿/仰卧/跪姿分场景执行,结果重申、动作完成状态展示,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,每日坚持1分钟/100次的绝对化频次承诺；‘改善臀部’‘疏通盆底’等未明确限定为非医疗效果的表述,health_action_risk_pending_professional_review,‘每天要做’‘100次’等量化指令是否构成过度承诺；盆底肌解剖图是否暗示医疗效果；‘疏通盆底’字幕是否需加‘感观描述’限定语,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0091,ai_needed_final_video,只需三个动作让P底紧致Q弹.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000：主讲人坐姿持球，字幕‘只需三个动作 让P底紧致Q弹’；00:00:01.000：叠加痛点文案‘肚子平了 臀饱满 腰也细了’,00:00:00.000,00:00:02.905,2.905,动作演示；多角度特写；图解辅助,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,pending_subtitle_or_audio_transcript,00:00:00.000；00:00:01.000；00:00:02.905；00:00:05.164；00:00:07.746；00:00:10.328；00:00:12.910；00:00:15.788,动作演示；多角度特写；图解辅助,结果重申,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（Q弹、八爪鱼）；医学边界模糊（P底紧致）,health_action_risk_pending_professional_review,‘八爪鱼’图解是否构成误导性类比；‘P底紧致Q弹’是否违反健康类内容规范；腰腹对比小图是否为真实前后对比,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0092,ai_needed_final_video,只需两个动作肚子平了臀翘了.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000：主讲人坐姿持球，大字幕‘只需两个动作 肚子平了臀翘了’；00:00:01.000：延续同一场景，字幕重复痛点与结果，画面无变化,00:00:00.000,00:00:02.888,2.888,动作演示；字幕强化；前后对比图,complete_or_key_cycle_visible_visual_only,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终为单人室内演示；主讲人穿运动装，使用粉色瑜伽球；每帧顶部固定黄字标题‘高段位女性都在练盆底…’；左下角有‘练习前/后’腰臀对比图；左侧竖排文字‘传播女性正能量 拒绝焦虑’；动作从坐姿过渡到跪姿，逐步抬臂；无口播文字可见，仅字幕信息；对比图中‘练习后’状态明显优于‘练习前’，但无法判断是否P图,00:00:00.000；00:00:01.000；00:00:02.888；00:00:05.134；00:00:07.702；00:00:10.269；00:00:12.836；00:00:15.695,动作演示；字幕强化；前后对比图,动作完成；静止定格,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（‘平了’‘翘了’为绝对化表述）；未说明个体差异与训练周期；‘高段位女性都在练’可能构成群体误导,pending_user_review,‘肚子平了臀翘了’是否构成效果绝对化承诺；练习前/后对比图真实性；‘40+女性都去练’是否构成年龄群体误导；‘高段位女性都在练’是否存在误导性表述,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0093,ai_needed_final_video,只需四个动作告别松弛漏水尴尬.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000：坐姿+字幕‘只需四个动作 告别松弛漏水尴尬’，画面含粉色球、黄绿裤装，明确痛点与解决方案标题,00:00:00.000,00:00:01.000,1,动作演示；图解对比；口令计数,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终为同一女性在室内场景演示；共4个独立动作模块，每模块含统一字幕格式（黄色底+黑字动作名+次数）、小图解（盆底肌/臀线/腰腹对比图）；左侧竖排文字‘传播女性正能量 拒绝羞辱你’贯穿全片；无口播文字可见，仅字幕信息,00:00:00.000；00:00:01.000；00:00:03.678；00:00:06.539；00:00:09.808；00:00:13.077；00:00:16.346；00:00:20.083,动作演示；图解对比；口令计数,动作完成；效果示意；轻行动收束,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺（100次即改善）；医学效果暗示（修复前后图示）,health_action_risk_pending_professional_review,‘修复前→修复后’图解真实性；‘100次’效果承诺是否合规；‘漏水尴尬’表述是否过度刺激,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0094,ai_needed_final_video,只需四个动作臀翘了小肚子平了.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000：主讲人坐姿持球，大字幕‘只需四个动作 臀翘了小肚子平了’；00:00:01.000：四组对比图+字幕‘30岁过后都去练八爪鱼…’,00:00:00.000,00:00:03.055,3.055,单动作循环演示；字幕强调频次与目标肌群,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面以坐姿夹球动作为核心，全程仅一个基础动作变体；字幕反复出现‘30岁过后’‘四个动作每天100个’‘小肚子平了 腰细了 臀变翘了’‘练习盆底肌’；顶部四宫格为腹部/臀部前后对比图；无讲解手势、无解剖图示、无错误示范,00:00:00.000；00:00:01.000；00:00:03.055；00:00:05.432；00:00:08.148；00:00:10.863；00:00:13.579；00:00:16.624,单动作循环演示；字幕强调频次与目标肌群,动作完成态展示,5,5,3,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,每天100个动作频次承诺；‘不管生完多久’效果泛化,health_action_risk_pending_professional_review,字幕‘每天100个’是否合规；‘不管生完多久’是否构成效果泛化；盆底肌训练表述是否越界；四宫格对比图是否为同一人/同期拍摄,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0095,ai_needed_final_video,四个动作修复盆底肌.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000（标题‘盆底肌恢复’+‘练四个动作’）+ 00:00:01.000（字幕‘如果你每天坚持做’）构成问题引入,00:00:00.000,00:00:05.864,5.864,动作演示；解剖图对比；步骤口令；前后状态图解,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含标题字幕‘盆底肌恢复’‘练四个动作’；多帧出现解剖对比图（萎缩/修复盆底肌、产前产后骨盆、假胯宽改善前后）；动作演示含静态臀桥、仰卧内收拢闭合等；字幕含‘如果你每天坚持做’‘慢慢就能恢复到’‘50次静态臀桥’‘会一点点向内收拢闭合’‘都会慢慢改善消失’,00:00:00.000；00:00:01.000；00:00:05.864；00:00:10.425；00:00:15.637；00:00:20.849；00:00:26.062；00:00:32.227,动作演示；解剖图对比；步骤口令；前后状态图解,结果重申；行动强化,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,‘修复’一词可能暗示医疗效果；未明确说明适用禁忌症,health_action_risk_pending_professional_review,‘修复’是否构成医疗宣称；解剖图准确性；‘50次’是否与口播一致；假胯宽图示是否误导,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0096,ai_needed_final_video,四个动作告别跑跳漏水的问题6.1（2）.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000（标题字幕+坐姿演示开场）、00:00:01.000（背对镜头+字幕‘不管你多大年龄’强化痛点）,00:00:00.000,00:00:04.585,4.585,动作演示；解剖图解；口令引导,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终为同一女性在室内地毯上示范动作；字幕反复出现‘四个动作告别跑跳漏水的问题’；第4帧插入盆底肌对比解剖图；后段出现‘上下拍击100次’‘左右提臀100次’动作指令；结尾用卡通插图强化情绪结果,00:00:00.000；00:00:01.000；00:00:04.585；00:00:08.151；00:00:12.227；00:00:16.302；00:00:20.378；00:00:25.122,动作演示；解剖图解；口令引导,结果重申；轻幽默收尾,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,盆底肌松弛归因简化风险；100次量化动作可能引发过度训练暗示,health_action_risk_pending_professional_review,盆底肌解剖图准确性；‘100次’是否需加‘根据体能调整’提示；卡通图是否弱化医疗严肃性,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0097,ai_needed_final_video,女性再懒也要练这四个动作6.5.mp4,single_action_tts_teaching,positive_reference_only,人群点名,00:00:00.000：坐姿+大字幕‘女性再懒也要练 这四个动作’；00:00:01.000：切至第一动作预备位，字幕同步出现‘动作一’,00:00:00.000,00:00:02.871,2.871,动作演示；口令计数；字幕标注动作名称与次数,complete_or_key_cycle_visible_visual_only,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,8帧画面完整覆盖4个 seated pelvic floor/exercise 动作；每动作配黄底黑字标题（动作一至四）及具体口令（如‘360°拧毛巾×左右各50个’）；全程同一场景、同一人物、同一服装；无切换背景或多人；字幕重复主标语‘女人再懒也要练 每天100个越练越致’；左下角小字‘非医疗保健科普 仅供参考’,00:00:00.000；00:00:01.000；00:00:02.871；00:00:05.105；00:00:07.657；00:00:10.209；00:00:12.762；00:00:15.602,动作演示；口令计数；字幕标注动作名称与次数,动作完成定格；微笑强化,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺（越练越致）；无医学免责声明,health_action_risk_pending_professional_review,‘越练越致’是否构成效果承诺；‘非医疗保健科普 仅供参考’位置是否持续可见；动作是否真为低门槛安全动作（需专业复核）,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0098,ai_needed_final_video,宝妈必看.mp4,single_action_tts_teaching,positive_reference_only,人群点名,00:00:00.000（‘千万别划走’+‘宝妈必看’字幕，正对镜头坐姿）,00:00:00.000,00:00:06.880,6.88,动作演示；图解对比；口令引导,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面中女性穿运动服，坐瑜伽小球做骨盆/核心相关动作；字幕含‘宝妈必看’‘谁都可以划走’‘不管你30 40 50’‘每天坐在瑜伽小球上’‘小腹慢慢变平坦’‘通通消失’；第6帧插入前后臀部对比图（红框标出）；动作从正面坐→侧坐→跪坐→背坐递进；无明显口播文字外显,00:00:00.000；00:00:01.000；00:00:06.880；00:00:12.230；00:00:18.346；00:00:24.461；00:00:30.576；00:00:37.870,动作演示；图解对比；口令引导,结果重申；轻行动指令,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（‘通通消失’）；未说明个体差异与配合条件,health_action_risk_pending_professional_review,‘通通消失’是否构成医疗效果承诺；对比图是否为同一人/同期拍摄；坐球动作是否真能改善小腹突出（需医学依据核验）,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0099,ai_needed_final_video,小肚子凸出.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000（标题‘小肚子凸出’+‘别乱练’+坐姿讲解）,00:00:00.000,00:00:01.000,1,动作演示；字幕口令；步骤分解,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面主体为女性在地毯上示范腹部训练动作，使用粉色瑜伽球；字幕重复强调‘每天碎片10分钟’‘告别小腹婆’‘利用瑜伽小球的不稳定性’；动作从坐姿引入，过渡至仰卧位多阶段腿部控制练习；无口播画面仅字幕与动作；左下角固定标注‘非医疗保健科普 仅供参考’,00:00:00.000；00:00:01.000；00:00:04.251；00:00:07.556；00:00:11.335；00:00:15.113；00:00:18.891；00:00:23.264,动作演示；字幕口令；步骤分解,动作完成；结果暗示,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,非医疗保健科普 仅供参考；未明确禁忌症与适应人群,health_action_risk_pending_professional_review,字幕中‘塑形效果会翻倍’是否构成过度承诺；动作是否符合解剖安全规范（如骨盆中立位维持）,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0100,ai_needed_final_video,小腹凸出 妈妈臀就练这几个动作6.15.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000（正面坐姿+主标题字幕‘小腹凸出 妈妈臀 就练这几个动作’）+00:00:01.000（背对坐椅+相同标题+‘因为你每天坚持’）构成开场痛点锚定,00:00:00.000,00:00:04.284,4.284,动作演示；解剖图示；口令计数；对比图（前后腹部）,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含重复主标题字幕‘小腹凸出 妈妈臀 就练这几个动作’；多帧出现‘非医疗保健科普 仅供参考’小字；00:00:04.284与00:00:11.424含腹部/盆底肌对比图与解剖示意图；00:00:19.040有‘上下拍击100次’口令；结尾00:00:23.450用卡通形象遮挡私密部位并配结果承诺字幕,00:00:00.000；00:00:01.000；00:00:04.284；00:00:07.616；00:00:11.424；00:00:15.232；00:00:19.040；00:00:23.450,动作演示；解剖图示；口令计数；对比图（前后腹部）,结果重申；轻行动（拍击100次）,5,4,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,盆底肌‘一定很紧致’属效果绝对化承诺；‘跑跳漏水的尴尬’暗示医疗症状未加免责声明,health_action_risk_pending_professional_review,‘一定很紧致’是否构成效果绝对化；盆底肌解剖图标注准确性；卡通遮挡是否充分覆盖敏感区域,high,reused_existing_ali_recheck_success_no_new_api_call
